"","subjectkey","freq_Lotto","freq_OthLotA","freq_OthLotB","freq_Scratch","freq_VSbet","freq_VHorse","freq_Casino","freq_Slots","freq_Table","freq_PVei","freq_OVei","freq_FHorse","freq_Private","freq_Cruise","freq_PPaf","freq_OPaf","freq_PFor","freq_OFor","freq_Other","diverity","diverity_No_lottery"
"1929","2097",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1930","2098",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1931","2099",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
"1932","2100",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
"1933","2101",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1934","2102",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"1935","2103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1936","2104",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1937","2105",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1938","2106",1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6,5
"1939","2107",1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,6,5
"1940","2108",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"1941","2109",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"1942","2110",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
"1943","2111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1944","2112",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2
"1945","2113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1946","2114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1947","2115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1948","2116",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1949","2117",1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,11,10
"1950","2118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1951","2119",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1952","2120",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1953","2122",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1954","2123",1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,9,8
"1955","2124",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1956","2125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1957","2126",1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,6,5
"1958","2127",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1959","2128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1960","2130",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1961","2131",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1962","2132",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1963","2133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1964","2134",1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,11,10
"1965","2135",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1966","2136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1967","2137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1968","2138",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
"1969","2139",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"1970","2140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","2141",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1972","2142",1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,4
"1973","2143",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1974","2144",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1975","2145",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1976","2146",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,4
"1977","2147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978","2149",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"1979","2150",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"1980","2151",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2
"1981","2152",1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,9,8
"1982","2153",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"1983","2154",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
"1984","2155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985","2156",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1986","2157",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2
"1987","2158",1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,11,10
"1988","2160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1989","2161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990","2162",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5,4
"1991","2163",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,3
"1992","2164",1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6,5
"1993","2165",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"1994","2167",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1995","2168",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1996","2169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997","2170",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"1998","2171",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1999","2172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","2173",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2001","2174",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"2002","2175",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2003","2176",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2004","2177",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2005","2179",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"2006","2180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007","2181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","2182",1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8,7
"2009","2183",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2010","2184",1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5
"2011","2185",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2012","2186",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2013","2187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","2188",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2015","2189",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"2016","2190",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2017","2191",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2018","2192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019","2193",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020","2194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","2195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022","2196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023","2197",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2024","2198",1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,11,10
"2025","2199",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
"2026","2200",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2027","2201",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2028","2202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2029","2203",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2030","2204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2031","2205",1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4
"2032","2206",0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,4
"2033","2207",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
"2034","2208",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2035","2209",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2036","2210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2037","2211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2038","2212",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2039","2213",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2040","2214",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2041","2215",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"2042","2216",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2043","2217",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"2044","2218",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4
"2045","2219",1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,10,9
"2046","2220",1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4
"2047","2221",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"2048","2222",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"2049","2223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2050","2224",1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,12,11
"2051","2226",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"2052","2227",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2053","2228",1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,9,8
"2054","2229",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"2055","2230",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"2056","2231",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
"2057","2233",1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,10,9
"2058","2235",1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,7,6
"2059","2236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060","2237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2061","2238",1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"2062","2239",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3
"2063","2240",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,3
"2064","2241",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2065","2242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2066","2243",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
"2067","2244",1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4
"2068","2245",1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,8,7
"2069","2246",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3
"2070","2247",1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8,7
"2071","2248",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2072","2249",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"2073","2250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2074","2251",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"2075","2252",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2076","2253",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3
"2077","2254",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2078","2255",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2079","2256",1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,11,10
"2080","2257",1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4
"2081","2258",1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,10,9
"2082","2260",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2083","2261",1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,9,8
"2084","2262",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2085","2263",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"2086","2264",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2087","2265",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2088","2267",1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,5
"2089","2268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2090","2269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2091","2270",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2092","2271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2093","2272",1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,10,9
"2094","2273",1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,7,6
"2095","2274",0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,7,7
"2096","2275",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2097","2276",1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,8,7
"2098","2277",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2099","2278",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"2100","2279",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
"2101","2280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2102","2281",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2103","2282",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"2104","2283",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2105","2284",1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,7,6
"2106","2285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2107","2286",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
"2108","2287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2109","2288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2110","2289",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,5
"2111","2290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2112","2291",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2113","2292",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"2114","2293",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2115","2294",1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,10,9
"2116","2295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2117","2296",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3
"2118","2297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2119","2298",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"2120","2299",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2121","2300",1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,11,10
"2122","2301",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"2123","2302",1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5
"2124","2303",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2125","2304",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2126","2305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2127","2306",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"2128","2307",1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,4
"2129","2308",1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,12,11
"2130","2309",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"2131","2310",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"2132","2311",1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,11,10
"2133","2312",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"2134","2315",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2135","2316",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2136","2317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2137","2318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2138","2319",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"2139","2320",1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7,6
"2140","2321",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2141","2322",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,18
"2142","2324",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2
"2143","2325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2144","2326",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"2145","2327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2146","2328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2147","2330",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2148","2331",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"2149","2332",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
"2150","2333",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"2151","2334",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2152","2335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2153","2336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2154","2337",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2155","2338",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"2156","2339",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2157","2341",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"2158","2342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2159","2345",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2160","2346",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2161","2347",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"2162","2348",1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7,6
"2163","2349",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2164","2351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2165","2352",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2166","2353",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2167","2354",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2168","2355",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
"2169","2356",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2170","2357",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"2171","2358",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,18
"2172","2360",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"2173","2361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2174","2363",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2175","2364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2176","2365",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2177","2367",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3
"2178","2368",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2179","2369",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"2180","2370",1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4
"2181","2372",1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,8,7
"2182","2373",1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,11,10
"2183","2374",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2184","2375",1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,5
"2185","2376",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2186","2377",1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,4
"2187","2378",1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,7,6
"2188","2379",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2189","2380",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2190","2381",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"2191","2382",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2192","2384",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2193","2385",1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4
"2194","2386",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2195","2387",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"2196","2388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2197","2389",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2198","2390",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2199","2391",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"2200","2392",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3
"2201","2393",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"2202","2394",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2203","2396",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2204","2398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2205","2399",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
"2206","2400",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
"2207","2401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2208","2402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2209","2403",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"2210","2404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
