"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"Bifactor",171.749656736567,49,0.974497819027771,0.0279052920882019,0.986268056399569,0.0857997295014024
"Bifactor",135.425808619356,49,0.982044376573597,0.0234152152951314,0.990331587385783,0.085360780201015
"Bifactor",201.16246530067,49,0.968387082860801,0.0310692090688312,0.98297766000197,0.0962295973573698
"Bifactor",188.536753490102,49,0.971010171153319,0.0297523131683489,0.98439009215948,0.0932350004070728
"Bifactor",187.351775007222,49,0.971256359505466,0.0296257120407868,0.984522655118328,0.0880514744067189
"Bifactor",143.763502224765,49,0.980312156892751,0.0245186740920838,0.989398853711481,0.0840783885066317
"Bifactor",182.197318269573,49,0.972327237355815,0.0290686036308751,0.985099281653131,0.0818289374616785
"Bifactor",196.891066936944,49,0.98699624553243,0.0199265581722379,0.992997978363616,0.0981146986435699
"Bifactor",95.6785599234966,49,1.0002426973355,0,1,0.0709035655760359
"Bifactor",134.515108404914,49,0.982233581515571,0.0232915212551784,0.990433466969923,0.0810687112109225
"Bifactor",143.026681934097,49,0.980465236949317,0.0244231673280361,0.989481281434248,0.0837316150130207
"Bifactor",110.897826651966,49,0.987140252616317,0.0198159149566881,0.993075520639555,0.0773389674045995
"Bifactor",200.360837440615,49,0.968553627186081,0.030987261024607,0.983067337715582,0.100201126015658
