"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"three.factor",240.538109654983,74,0.977690074516623,0.0261003884457833,0.981857862793737,0.101859238288382
"three.factor",230.937207467423,74,0.977907204186716,0.0259730678711289,0.982034429778208,0.0977313469759688
"three.factor",230.338839400185,74,0.97820480354106,0.0257975406258292,0.982276433648774,0.099728365504183
"three.factor",244.657797903289,74,0.97679759943457,0.0266173227754999,0.981132113825914,0.103622668478319
"three.factor",244.402052320715,74,0.97716431233384,0.0264061422316763,0.981430319919826,0.103186323323274
"three.factor",236.154244382842,74,0.978149281027182,0.0258303788995793,0.982231283472654,0.103815997782204
"three.factor",229.94219183265,74,0.978104660009147,0.0258567393591331,0.982194998249196,0.1004259962684
"three.factor",229.693183759668,74,0.978580802784311,0.0255740497580034,0.982582191275154,0.099063049034427
"three.factor",216.804809329745,74,0.980443992009202,0.0244364443698226,0.984097312183307,0.103901456010368
"three.factor",239.624603338359,74,0.977529818292109,0.0261939626087568,0.981727544545232,0.10324221126101
"three.factor",236.901071871247,74,0.978475355208529,0.0256369235120985,0.982496442697046,0.101271903303455
"three.factor",239.062075568597,74,0.977992655486526,0.0259227894299409,0.982103917648384,0.103348038002668
"three.factor",234.763474251832,74,0.978102947102537,0.0258577507458845,0.982193605336129,0.10300239953025
"three.factor",245.31493662076,74,0.977202360932095,0.026384134233204,0.981461260538187,0.103419107371696
"three.factor",218.742307921082,74,0.980042093096243,0.0246862661685048,0.983770493287055,0.103398927109517
"three.factor",233.629183854281,74,0.978563870169749,0.0255841563454355,0.982568421896279,0.10203592981174
"three.factor",245.151837920614,74,0.977279839362756,0.0263392624575469,0.981524264976307,0.103710368089444
"three.factor",224.112893876722,74,0.979721522808744,0.0248837357261282,0.983509809756561,0.101045384066503
"three.factor",237.512150688944,74,0.978184676474724,0.0258094494194843,0.982260066583842,0.103119312668137
"three.factor",224.598534775105,74,0.979487962631801,0.0250266264040592,0.983319881700586,0.101575665734201
"three.factor",235.171387666862,74,0.978187741390992,0.0258076363228349,0.982262558933334,0.0996614367915268
"three.factor",236.879530631107,74,0.977107095458452,0.0264392030211257,0.981383791911269,0.100682961824761
"three.factor",197.898453712246,74,0.981728638805625,0.0236201886824262,0.985141970017761,0.0943339231274552
"three.factor",233.231791043968,74,0.978467104231336,0.0256418367036023,0.982489733111197,0.104049542273999
"three.factor",230.197820156581,74,0.97865325292653,0.025530761184128,0.98264110677542,0.10274561900593
"three.factor",231.599002576744,74,0.978900997407184,0.0253821773207725,0.982842569320128,0.103714257839622
"three.factor",224.870154247548,74,0.979547444087771,0.0249903135575013,0.98336825123621,0.100717837688199
"three.factor",241.010891173243,74,0.977649968931229,0.0261238376802257,0.98182524946056,0.102604979770415
"three.factor",242.457832688936,74,0.97775870507027,0.0260602120714584,0.981913672254945,0.102890996923071
"three.factor",239.637564819457,74,0.97792582605458,0.0259621193020816,0.982049572835593,0.103388474050435
"three.factor",190.500088527569,74,0.98322242113026,0.0226340648339083,0.986356694105926,0.0977092582832697
"three.factor",234.684182359589,74,0.978467329849956,0.0256417023674914,0.982489916581283,0.102745721032937
"three.factor",243.448281506764,74,0.977620019560463,0.0261413349841271,0.98180089502719,0.102474404623708
"three.factor",229.159158019748,74,0.977697283670711,0.0260961711093079,0.981863725182776,0.098423719870212
"three.factor",222.953161032758,74,0.979402984654349,0.0250784134097303,0.98325077872991,0.100442399423913
"three.factor",239.702071873121,74,0.977739511775132,0.026071454076048,0.981898064520437,0.10160841324894
"three.factor",241.71426128784,74,0.977646846654413,0.0261256623534001,0.981822710466226,0.104159820101932
"three.factor",242.088021296992,74,0.977470030806997,0.0262287872226243,0.981678926150745,0.10286047878869
"three.factor",238.768201674565,74,0.978113542099152,0.0258514942891254,0.982202221047662,0.1022562155725
"three.factor",239.713322381772,74,0.977873653237293,0.0259927822273755,0.982007146588568,0.103344866066432
"three.factor",221.567201904929,74,0.979631596399437,0.0249388490773736,0.983436682786355,0.100389527314022
"three.factor",232.455720885862,74,0.978926967726659,0.0253665513161848,0.982863688041459,0.0989378488984195
"three.factor",244.132136776693,74,0.977179737974109,0.0263972219734189,0.981442863847078,0.102848438367449
"three.factor",244.547945851314,74,0.977554453071391,0.0261796000314139,0.98174757722289,0.103035302572036
"three.factor",238.387954410162,74,0.977757302396398,0.0260610338177275,0.981912531619049,0.101692165276818
"three.factor",235.753451652958,74,0.978190461596769,0.025806027038085,0.982264770968801,0.103229695588495
"three.factor",234.606176195471,74,0.97841400227803,0.0256734347104056,0.982446551303013,0.102063541618171
"three.factor",213.089632897876,74,0.979921994927605,0.0247604304722272,0.98367283104003,0.0956082118361077
"three.factor",228.114779667624,74,0.979005968385681,0.0253189583559518,0.982927930335609,0.101713830731013
"three.factor",236.246776199288,74,0.978117914741026,0.0258489117567329,0.982205776822373,0.102680588004823
"three.factor",222.041637582646,74,0.980009980695046,0.0247061183670421,0.983744379905862,0.102575432921656
"three.factor",197.541140336883,74,0.981232588101988,0.0239386747400114,0.984738588126891,0.0936995578709739
"three.factor",240.94917497577,74,0.977561137199952,0.0261757016892996,0.981753012668093,0.103825743656578
"three.factor",231.772619307274,74,0.978618848009139,0.0255513270831115,0.982613129150289,0.100074136361704
"three.factor",228.773036212465,74,0.979077394777303,0.0252758512798229,0.982986013335389,0.100963851298036
"three.factor",242.492152396239,74,0.977539865298778,0.0261881059507048,0.981735714638567,0.104045674479924
"three.factor",236.002034580062,74,0.97807155762439,0.0258762776826934,0.982168079826427,0.10409970815845
"three.factor",216.835447627762,74,0.980584707751011,0.0243483691253113,0.984211740368954,0.103820420098647
"three.factor",231.452225450304,74,0.978741297870804,0.0254780557986953,0.982712703763071,0.103294931411719
"three.factor",227.566696973406,74,0.978937029614222,0.0253604946211058,0.982871870235741,0.102569698780131
"three.factor",232.438481814614,74,0.978595607082567,0.0255652102272949,0.982594229935275,0.103190456707549
"three.factor",188.748782550215,74,0.983489072546065,0.0224534792256685,0.986573531520976,0.096683246917633
"three.factor",243.619502753483,74,0.977504003931268,0.0262090044610937,0.981706552647405,0.102502045274631
"three.factor",190.623986159223,74,0.983250789857841,0.0226149210921032,0.986379763181101,0.100391283897405
"three.factor",242.132075597993,74,0.977213779122883,0.0263775261627724,0.981470545660367,0.10329992656046
"three.factor",244.772354769572,74,0.976834323957159,0.0265962496203157,0.981161977723404,0.103514741702034
"three.factor",187.866394324146,74,0.982891775277971,0.0228560082501886,0.986087817259009,0.0993610900351941
"three.factor",243.056685389618,74,0.977432241299402,0.026250774773299,0.981648196221492,0.103536602610954
"three.factor",235.138126206334,74,0.977589747510569,0.0261590089132094,0.981776278195408,0.103097760302962
"three.factor",235.879447152544,74,0.978306485760227,0.0257372929969068,0.982359120288536,0.102459930520421
"three.factor",240.839808139644,74,0.977776660640124,0.0260496906418847,0.981928273487573,0.103704894750521
"three.factor",233.56713007929,74,0.97828739396372,0.025748615807321,0.982343595091377,0.102272814621028
"three.factor",232.561601639222,74,0.978686212243203,0.025511043859044,0.98266790885711,0.101343002685168
"three.factor",236.291136589664,74,0.978243643218315,0.0257745443904873,0.982308017562146,0.101477430684584
"three.factor",237.06321236249,74,0.978011138852888,0.0259119012225893,0.982118948078172,0.101286272792003
"three.factor",240.187483688806,74,0.977306685770587,0.0263236964674902,0.981546096121137,0.102903292296521
"three.factor",241.34373940148,74,0.977723434671931,0.0260808671176667,0.98188499083212,0.103283073408022
"three.factor",232.995699165616,74,0.978301788535711,0.0257400792513334,0.982355300567501,0.101076985886509
"three.factor",242.97925185152,74,0.977754490850383,0.0260626808634635,0.981910245306905,0.101703001507274
"three.factor",210.096569274951,74,0.980668928092272,0.0242955021226264,0.98428022723987,0.101845203314359
"three.factor",226.070559314303,74,0.978699008555498,0.0255033845846694,0.982678314649526,0.098842215731692
"three.factor",233.5331031346,74,0.978128333169712,0.0258427574733696,0.982214248951194,0.10207439783359
"three.factor",234.396228330018,74,0.977747538777825,0.0260667530448024,0.981904591973176,0.102264115416472
"three.factor",233.190344885976,74,0.978630898266203,0.025544125800071,0.982622928260428,0.103476885512988
